metric,total,average
input_tokens,5641229.0,4948.44649122807
output_tokens,2269036.0,1990.3824561403508
thinking_tokens,98927.0,86.7780701754386
total_tokens,8009192.0,7025.60701754386
cost_usd,15.365590999999998,0.013478588596491226
cost_jpy,2335.39,2.0485877192982453
